SYMBOL	ENTREZID
GNAT2	2780
KHNYN	23351
CERS4	79603
LILRA1	11024
LILRA2	11027
TUBG2	27175
TUBG1	7283
RPS16	6217
MAST1	22983
NCAPG	64151
RABGAP1L	9910
ESYT2	57488
ALOX12	239
UGT2A3	79799
ADAMTS2	9509
NARFL	64428
HBA2	3040
TRNT1	51095
DHX29	54505
DHX58	79132
KRT12	3859
KRT31	3881
KRT33B	3884
SLC4A5	57835
SNX4	8723
GRHL2	79977
RRM2B	50484
RAF1	5894
TDRD1	56165
MED17	9440
SCML2	10389
NXPE1	120400
TSG101	7251
KIAA0930	23313
DHX35	60625
TRPC4AP	26133
C20orf194	25943
FKBP6	8468
CUL9	23113
ACTR3C	653857
PCDHGA12	26025
PCDHGC5	56097
TMCO6	55374
NDUFA2	4695
TRMT2A	27037
MICB	4277
KRT5	3852
KRT1	3848
KRT75	9119
KRT6C	286887
KRT6B	3854
GALNT8	26290
KCNA5	3741
FAM155B	27112
ELOF1	84337
CNN1	1264
ZSCAN10	84891
APOE	348
ALLC	55821
GADD45G	10912
XPO7	23039
FAM98C	147965
SAFB2	9667
NCAN	1463
PLVAP	83483
BST2	684
SLC27A1	376497
USHBP1	83878
COLGALT1	79709
MRPL34	64981
PGLS	25796
LSM7	51690
RSPH3	83861
MAS1	4142
MLLT1	4298
BMP15	9210
ACTN4	81
NDUFA10	4705
EPO	2056
CACNG6	59285
ZSWIM6	57688
ZNF764	92595
ZNF747	65988
PXDN	7837
GDF15	9518
JUND	3727
HRC	3270
TRPM4	54795
OR11H1	81061
ZNF557	79230
NUMBL	9253
ATXN10	25814
CALY	50632
HBZ	3050
MNX1	3110
CEP85	64793
TAF4	6874
GATA5	140628
RBBP8NL	140893
LAMA5	3911
PRDM12	59335
UBE2M	9040
TRIM28	10155
YIPF2	78992
EIF2S3	1968
TMEM160	54958
ZC3H4	23211
MAP3K10	4294
SESN2	83667
CCDC62	84660
HIP1R	9026
MRPL4	51073
PPAN	56342
EIF3G	8666
ANGPTL6	83854
C19orf66	55337
SLC6A8	6535
ZNF331	55422
ZNF236	7776
SLC7A10	56301
LRP3	4037
C12orf65	91574
GRWD1	83743
NOL11	25926
PKDREJ	10343
NUTM2F	54754
SLC35D2	11046
PPIL4	85313
BPIFB1	92747
BPIFA2	140683
RBM39	9584
DEFB118	117285
ACSS2	55902
ARHGEF9	23229
C1QL1	10882
HIGD1B	51751
ATP6V1E1	529
EMC8	10328
GSE1	23199
GINS2	51659
F12	2161
ABCB7	22
HAUS8	93323
MRPS25	64432
CAPN7	23473
C3orf20	84077
NAPSA	9476
NR1H2	7376
PDLIM4	8572
GFPT2	9945
ACLY	47
VPS25	84313
RAMP2	10266
AOC2	314
G6PC	2538
PCDHAC1	56135
PCDHGA3	56112
NDFIP1	80762
EXOC4	60412
PPFIA1	8500
BARX1	56033
WDR44	54521
ZCCHC9	84240
KRT15	3866
TNS4	84951
RARA	5914
KRTAP9-8	83901
PPP1R1B	84152
FMO5	2330
PRKAB2	5565
FUS	2521
ZNF132	7691
USP29	57663
CHSY1	22856
SNRPA1	6627
NR0B2	8431
THAP1	55145
RHPN2	85415
ACTR10	55860
LGALS3	3958
DNAJB1	3337
ZSWIM4	65249
C19orf57	79173
DCAF15	90379
TRIM21	6737
WDR7	23335
SMARCC1	6599
SLC6A11	6538
NUP210	23225
HSD17B7	51478
EMILIN2	84034
DNHD1	144132
RRP8	23378
TIMM10B	26515
EFR3A	23167
PTCD3	55037
ILKAP	80895
PER2	8864
RAMP1	10267
SCLY	51540
PTPRE	5791
CARD6	84674
RAP1GAP2	23108
RPA1	6117
SERPINF1	5176
EEFSEC	60678
COQ3	51805
POPDC3	64208
LANCL2	55915
GRSF1	2926
UTP3	57050
H3F3B	3021
TRIM47	91107
KDM6B	23135
GUCY2D	3000
CLEC10A	10462
MATN2	4147
BRD8	10902
ERAL1	26284
NIP7	51388
TERF2	7014
VPS4A	27183
JAG1	182
HSPA12B	116835
SNAP25	6616
NXT1	29107
RIN2	54453
SSTR4	6754
CRP	1401
HAPLN2	60484
APCS	325
IGHMBP2	3508
ACY3	91703
ALDH3B2	222
DPH2	1802
NASP	4678
ZNF334	55713
PABPC1L	80336
ZSWIM3	140831
DMGDH	29958
BHMT2	23743
AP3B1	8546
ZBED3	84327
SYT4	6860
SLC14A2	8170
NMUR2	56923
PDE6A	5145
USPL1	10208
XPO4	64328
RNF17	56163
CHRM3	1131
MYH4	4622
PEMT	10400
SCO1	6341
CHI3L1	1116
MYBPH	4608
DCLK1	9201
CCNA1	8900
RFXAP	5994
RNF128	79589
BTBD2	55643
HSPBP1	23640
CSNK1G2	1455
RTTN	25914
MACROD1	28992
RARRES3	5920
HRASLS2	54979
FOPNL	123811
MED10	84246
CCDC134	79879
SEC14L4	284904
PI4KA	5297
GIMAP4	55303
MKRN1	23608
ACTR3B	57180
NTS	4922
BTG1	694
KRAS	3845
IPO8	10526
PMP2	5375
FABP4	2167
CCDC59	29080
LYVE1	10894
MICALCL	84953
SBF2	81846
MICAL2	9645
RRAS2	22800
TEX15	56154
SARAF	51669
RNF122	79845
DUSP26	78986
UNC79	57578
CATSPERB	79820
VRTN	55237
SYNJ2BP	55333
TTC9	23508
EIF2S1	1965
ADAM20	8748
ELP3	55140
PEBP4	157310
ADAMDEC1	27299
MBD2	8932
IER3IP1	51124
MRPS36	92259
CCNB1	891
CDK7	1022
CD180	4064
IRAK2	3656
CAMK1	8536
VHL	7428
BHLHE40	8553
ARL8B	55207
EDEM1	9695
CHL1	10752
DPH6	89978
KATNBL1	79768
EMC7	56851
AMPD2	271
TSHB	7252
GSTM5	2949
GSTM3	2947
SORT1	6272
LAMTOR5	10542
NOTCH2	4853
TRIM45	80263
ARF3	377
SLC38A2	54407
KIDINS220	57498
CMPK2	129607
ANO3	63982
FST	10468
CFHR5	81494
ERN2	10595
NARS	4677
GRP	2922
CCNH	902
HRH4	59340
CABLES1	91768
DOCK2	1794
EMP1	2012
RERG	85004
SLCO1B1	10599
SPX	80763
DDB2	1643
ACP2	53
FOLH1	2346
RAB33A	9363
MTNR1B	4544
PHC2	1912
ZCCHC11	23318
PRPF38A	84950
DSG3	1830
DSG1	1828
DSC1	1823
DAGLA	747
TIMM10	26519
GIF	2694
TCN1	6947
CEP135	9662
PDGFRA	5156
DZIP1	22873
BIVM	54841
CARS2	79587
ADAMTS8	11095
KLB	152831
SEMA6A	57556
APC	324
FAM189A2	9413
ADAM19	8728
USP30	84749
SDS	10993
MSI1	4440
HNF1A	6927
TBX3	6926
OASL	8638
HRK	8739
RNFT2	84900
DTX1	1840
TRAFD1	10906
GSAP	54103
OCM2	4951
UPK3B	105375355
TMEM60	85025
HILPDA	29923
RINT1	60561
BACH2	60468
NT5E	4907
MRAP2	112609
AKIRIN2	55122
ORC3	23595
LMO2	4005
NAT10	55226
PRRG4	79056
PRPH	5630
AVIL	10677
AMHR2	269
LACRT	90070
GDF11	10220
FAM186B	84070
RDH5	5959
KRT85	3891
CDK4	1019
PPP1R1A	5502
TROAP	10024
TSPAN31	6302
TFCP2	7024
ESPL1	9700
ZC3H10	84872
KRT84	3890
KRT82	3888
MIP	4284
KCNH3	23416
TAAR5	9038
NMBR	4829
SMPD2	6610
HTRA2	27429
PRADC1	84279
CCT7	10574
RAB11FIP5	26056
MRPL53	116540
EMX1	2016
KCNMB4	27345
GNS	2799
MDM2	4193
BCO1	53630
MPHOSPH6	10200
TMEM231	79583
DYNC1LI2	1783
FBXL8	55336
FHOD1	29109
CCDC102A	92922
URB2	9816
TAF5L	27097
STX6	10228
RGS8	85397
NPL	80896
LAMC1	3915
SP110	3431
MRPL44	65080
CHRND	1144
DOCK10	55619
USP37	57695
HTR2B	3357
SLC19A3	80704
WNT10A	80326
CYP27A1	1593
EIF4E2	9470
CAB39	51719
COX5B	1329
REV1	51455
MFSD9	84804
TMEM127	55654
EDAR	10913
MRPS9	64965
GPR45	11250
C2orf49	79074
EPC2	26122
ALDH1L2	160428
USP44	84101
PLXNC1	10154
DRAM1	55332
SLC41A2	84102
THSD1	55901
MED4	29079
COG3	83548
NUDT15	55270
SPDYE1	285955
IGF2BP3	10643
KDELR2	11014
NUPL2	11097
TBRG4	9238
DDX56	54606
HUS1	3364
C7orf69	80099
MYO1G	64005
TTYH3	80727
TTC5	91875
NKX2-8	26257
ACSBG1	23205
MTHFS	10588
ABHD17C	58489
IREB2	3658
ALPK3	57538
CIB2	10518
RSAD1	55316
SRSF1	6426
TACO1	51204
TEX2	55852
LIMD2	80774
BRIP1	83990
KAT7	11143
RTP4	64108
NDUFB5	4711
MARCH7	64844
CD302	9936
GALNT5	11227
BLK	640
KCTD3	51133
CBWD2	150472
IL36G	56300
IL1RN	3557
IL36A	27179
IL36B	27177
CFC1	55997
CCDC115	84317
IMP4	92856
HS6ST1	9394
UGGT1	56886
GYPC	2995
LRRC8A	56262
KIAA0368	23392
TOR1B	27348
RALGPS1	9649
OR1J1	347168
OR13C9	286362
TMOD1	7111
DAB2IP	153090
SLC31A2	1318
ORM1	5004
STX17	55014
BAAT	570
GABBR2	9568
PSMB7	5695
OR1L4	254973
PDCL	5082
RPL35	11224
ENPP2	5168
DERL1	79139
NOV	4856
RANBP6	26953
RNF38	152006
CCL21	6366
SIT1	27240
CCL27	10850
DCTN3	11258
HINT2	84681
KLC4	89953
KIF13A	63971
GMPR	2766
TMEM63B	55362
TTBK1	84630
TINAG	27283
GCM1	8521
FOXF2	2295
RIPK1	8737
TUBB2B	347733
PSORS1C2	170680
C6orf15	29113
MRPS18B	28973
IER3	8870
PSORS1C1	170679
PGBD1	84547
GTF2H4	2968
POU5F1	5460
CLPS	1208
RNF144B	255488
HLA-F	3134
NRM	11270
FAM8A1	51439
C6orf52	347744
FGFBP2	83888
TLR2	7097
MRPL15	29088
PI15	51050
TTPA	7274
GGH	8836
SLCO5A1	81796
SULF1	23213
TGS1	96764
SDCBP	6386
DDX60L	91351
USP2	9099
HTR3B	9177
SORL1	6653
BUD13	84811
MMP7	4316
MMP20	9313
MMP27	64066
DCUN1D5	84259
FDXACB1	91893
POU2F3	25833
FDX1	2230
C11orf1	64776
ARHGAP20	57569
MMP13	4322
UNC13C	440279
CTDSPL2	51496
THBS1	7057
NDUFAF1	51103
KIF23	9493
HAUS2	55142
TUBGCP4	27229
RMDN3	55177
ITPKA	3706
PLCB2	5330
TMEM62	80021
ADAM10	102
BCL2L10	10017
RSL24D1	51187
GCHFR	2644
MNS1	55329
TTLL7	79739
ARHGAP29	9411
RTCA	8634
IFT172	26160
KHK	3795
ADCY3	109
PREB	10113
ABCG5	64240
SLC3A1	6519
SIX3	6496
LRPPRC	10128
CYP2C9	1559
LOXL4	84171
BTBD16	118663
KIF11	3832
CALHM2	51063
ARL3	403
EXOC6	54536
DBR1	51163
TOPBP1	11073
DNAJC13	23317
GPR87	53836
BARD1	580
MSTN	2660
ASNSD1	54529
METTL5	29081
PPIG	9360
HECW2	57520
CRYGB	1419
CHRNA1	1134
WDR12	55759
ITGAV	3685
SLC40A1	30061
COL8A1	1295
DIRC2	84925
GUCA1C	9626
CCDC54	84692
COX17	10063
WBP11	51729
GUCY2C	2984
EPYC	1833
TSPAN11	441631
TRHDE	29953
OSBPL8	114882
SLC16A7	9194
GYS2	2998
SLCO1B3	28234
ABCC9	10060
SYT1	6857
HAL	3034
CDK17	5128
TMCC3	57458
IRAK3	11213
TMEM5	10329
MNAT1	4331
TRMT5	57570
C12orf4	57102
CCND2	894
RAB21	23011
LYZ	4069
FAM189A1	23359
LIPG	9388
TGDS	23483
PSMC1	5700
GALC	2581
PPWD1	23398
PEBP1	5037
C12orf49	79794
MOCOS	55034
ZNF24	7572
PZP	5858
CLEC2D	29121
LRP6	4040
LMNB1	4001
SNCAIP	9627
SNX24	28966
HS3ST2	9956
XYLT1	64131
DNAH3	55567
GDE1	51573
NUP133	55746
NUAK1	9891
VWF	7450
LPCAT3	10162
HEXB	3074
UBE2K	3093
LIAS	11019
N4BP2	55728
KLF3	51274
TBC1D1	23216
RSBN1	54665
CASQ2	845
PPP2R5A	5525
TRAF5	7188
PPP2R3C	55012
PSMA6	5687
MAN2A1	4124
EPB41L4A	64097
ENOX1	55068
USP22	23326
B9D1	27077
SPECC1	92521
MSMO1	6307
CLCN3	1182
VPS13C	54832
ICE2	79664
RORA	6095
GPATCH2L	55668
SNW1	22938
POMT2	29954
MIB1	57534
TMEM260	54916
AP5M1	55745
ZNF430	80264
IPO5	3843
PALB2	79728
KIAA0556	23247
DSG2	1829
NOL4	8715
RNF138	51444
LPIN2	9663
NDC80	10403
THOC1	9984
USP14	9097
HERC2	8924
SLC7A5	8140
CYBA	1535
ARL1	400
UTP20	27340
COX10	1352
TTC19	54902
TNFRSF13B	23495
RIMBP2	23504
BFAR	51283
KPNA3	3839
MPP5	64398
CDK2AP1	8099
SCARB1	949
SLC6A4	6532
UTP6	55813
PSMD11	5717
BLMH	642
TAOK1	57551
BTBD1	53339
CUX2	23316
LHX5	64211
ALDH2	217
ERP29	10961
ANKRD13A	88455
NAA25	80018
ZFAND6	54469
CHRNB4	1143
CDH1	999
AARS	16
VAC14	55697
TANGO6	79613
ARG2	384
IL17B	27190
NDST1	3340
PDGFRB	5159
FAT2	2196
CYSTM1	84418
PFDN1	5201
ANAPC5	51433
CYP46A1	10858
GNB5	10681
MYO5C	55930
AP4E1	23431
MAPK6	5597
SPPL2A	84888
GLCE	26035
SPG11	80208
SLC30A4	7782
EIF3J	8669
APH1B	83464
AAGAB	79719
TIPIN	54962
CILP	8483
TRIP4	9325
PARP16	54956
SNX1	6642
RAB11A	8766
DAPK2	23604
SLC24A1	9187
LACTB	114294
CCNT1	904
HCN4	10021
SEMA7A	8482
LOXL1	4016
FLT4	2324
FAF2	23197
TUBGCP3	10426
RBM25	58517
LTBP2	4053
VSX2	338917
SERPINA10	51156
SPAG9	9043
SGCA	6442
MARS	4141
ATP5B	506
RBMS2	5939
IKZF4	64375
PIK3C3	5289
MEOX2	4223
PHF3	23469
ATF1	466
MMD	23531
TSPAN13	27075
RAB27B	5874
ZDHHC2	51201
MSR1	4481
MTUS1	57509
EFCAB1	79645
MCM4	4173
ERICH1	157697
MYOM2	9172
TWSG1	57045
ANKRD12	23253
CEP76	79959
RBL2	5934
LPCAT2	54947
CACNG4	27092
WIPI1	55062
WDR59	79726
MTFR1	9650
CDH19	28513
SMAD7	4092
SMAD2	4087
DNAJB6	10049
VIPR2	7434
KCNH2	3757
RHEB	6009
SMARCD3	6604
KMT2C	58508
PSMB1	5689
ADNP2	22850
CRISPLD1	83690
TRPA1	8989
CSPP1	79848
TRAM1	23471
ARFGEF1	10565
ANXA13	312
TMED2	10959
RIMS2	9699
YY1	7528
RCOR1	23186
MOB3B	79817
ZNF175	7728
CD33	945
PIH1D1	55011
SCPEP1	59342
LPO	4025
VMP1	81671
PRR11	55771
TRIM37	4591
PKMYT1	9088
LMF1	64788
NUBP2	10101
PKD1	5310
RAB11FIP3	9727
CHTF18	63922
RHBDF1	64285
TELO2	9894
AXIN1	8312
RPE65	6121
IL12RB2	3595
SLC1A1	6505
FAM86B2	653333
GLIS2	84662
CREBBP	1387
MGRN1	23295
ALG1	56052
DNAJA3	9093
N4BP1	9683
WSB1	26118
TRAF4	9618
RGS9	8787
ITGA2B	3674
DHX8	1659
SLC4A1	6521
KANSL1	284058
CRISPLD2	83716
FOXF1	2294
COTL1	23406
MLYCD	23417
METTL2B	55798
SMURF2	64750
GLP2R	9340
DNAH9	1770
CHD5	26038
ERP44	23071
INVS	27130
GINS1	9837
SLC12A2	6558
SLC27A6	28965
RNF167	26001
PITPNM3	83394
ISM1	140862
GNAO1	2775
CFAP20	29105
CSNK2A2	1459
COQ9	57017
NLRC5	84166
SRCAP	10847
SETD1A	9739
ZNF629	23361
PCSK2	5126
DZANK1	55184
OGN	4969
SPTLC1	10558
CHCHD3	54927
ZC3H3	23144
RPL8	6132
DENND3	22898
DOK5	55816
SLC9A3R1	9368
CHST8	64377
ATP4A	495
HPN	3249
TYROBP	7305
RBM42	79171
VAMP7	6845
CCNE1	898
IMPAD1	54928
RAB2A	5862
CBFA2T2	9139
CCM2L	140706
CDKN2C	1031
ACIN1	22985
AJUBA	84962
TEP1	7011
CDH20	28316
PHLPP1	23239
EFCAB6	64800
CELSR1	9620
PIK3R3	8503
PRDX1	5052
RPS6KA6	27330
POF1B	79983
PGS1	9489
QRICH2	84074
TIMP2	7077
LGALS3BP	3959
MOV10L1	54456
ELL	8178
MAST3	23031
COPE	11316
MAU2	23383
TRPC5	7224
MID2	11043
AMMECR1	9949
PRKX	5613
RRAGB	10325
BPI	671
SLA2	84174
MYH7B	57644
SAMHD1	25939
RALGAPB	57148
XRCC1	7515
KCNN4	3783
MARK4	57787
ZNF225	7768
GRIK5	2901
HACE1	57531
E2F3	1871
ST3GAL3	6487
KCNQ4	9132
ATRN	8455
CNPY4	245812
RASA4	10156
ARPC1A	10552
MAP2K2	5605
GNA15	2769
DPP9	91039
ZFR2	23217
CCDC94	55702
TCF3	6929
PIAS4	51588
CSE1L	1434
ZNF330	27309
GAB1	2549
UCP1	7350
MAPK3	5595
EEF2K	29904
DHTKD1	55526
PHYH	5264
SORCS1	114815
MAP3K8	1326
EPC1	80314
MTPAP	55149
SCARF1	8578
SMG6	23293
ASPA	443
DPH1	1801
ITGAE	3682
PLD2	5338
METTL16	79066
SLC27A5	10998
ABCA7	10347
ZNF264	9422
CNN2	1265
A1BG	1
CCDC6	8030
RAB36	9609
SMARCB1	6598
PRKCQ	5588
SLC17A6	57084
CAPZA1	829
PALMD	54873
KIF18A	81930
BBOX1	8424
MSH4	4438
DGCR2	9993
MED15	51586
ARVCF	421
HIRA	7290
DGCR8	54487
PPM1F	9647
UBE2R2	54926
SYP	6855
ACTR3	10096
DDX18	8886
ARFGAP3	26286
PACSIN2	11252
EP300	2033
DESI1	27351
NOVA2	4858
PLEKHA4	57664
FAM83E	54854
GRIN2D	2906
AP2S1	1175
LIG1	3978
EHD2	30846
HSD17B14	51171
LY9	4063
P2RX3	5024
NOX4	50507
TYR	7299
IL37	27178
PAX8	7849
IL1A	3552
IL1B	3553
TCF25	22980
NAPA	8775
EED	8726
BLVRB	645
MIA	8190
ITPKC	80271
KCNK6	9424
SPTBN4	57731
BRD4	23476
IL27RA	9466
WIZ	58525
ASF1B	55723
ILVBL	10994
FAM32A	26017
NOTCH3	4854
MED26	9441
COMMD9	29099
C9	735
LIFR	3977
C6	729
PRKCG	5582
PPP1R12C	54776
WDR11	55717
BIRC3	330
SLC10A3	8273
ATP2B3	492
PARP12	64761
P4HA1	5033
PALD1	27143
APLP2	334
DDX25	29118
FOXRED1	55572
DCPS	28960
SIAE	54414
LCN1	3933
BARHL1	56751
ARID3A	1820
MTIF2	4528
TANC1	85461
LY75	4065
ACVR1	90
IFIH1	64135
CD81	975
OSBPL5	114879
CNRIP1	25927
PNO1	56902
TAF1B	9014
CNTN3	5067
PDZRN3	23024
CHRDL2	25884
SPCS2	9789
ARHGEF17	9828
POLD3	10714
SELP	6403
SNRNP40	9410
DNAJC8	22826
MECR	51102
TFCP2L1	29842
PTPN4	5775
CLASP1	23332
EPB41L5	57669
LHX4	89884
FAM20B	9917
EPAS1	2034
EPCAM	4072
SRBD1	55133
KAT2B	8850
FNBP4	23360
NDUFS3	4722
ACCS	84680
CHMP2B	25978
EIF2AK4	440275
WDR76	79968
TYRO3	7301
LTK	4058
ZNF106	64397
LRP2	4036
ABCB11	8647
AKT3	10000
OSBP	5007
ZC2HC1A	51101
IL7	3574
POLR1A	25885
GNLY	10578
VAMP8	8673
CAPG	822
MAP4K3	8491
USE1	55850
STAM2	10254
GRB14	2888
STRN	6801
CHIC2	26511
KDR	3791
LNX1	84708
TNFRSF8	943
KIF1B	23095
PKP1	5317
STK17B	9262
GTF3C3	9330
COQ10B	80219
USP13	8975
PIK3CA	5290
TAF12	6883
SLC9A1	6548
GATB	5188
EHBP1	23301
SLC7A6OS	84138
CKLF	51192
LCAT	3931
HSF4	3299
CTCF	10664
CDH3	1001
IFT46	56912
SC5D	6309
ARCN1	372
TREH	11181
UPK2	7379
CBL	867
MCAM	4162
GPC1	2817
FARP2	9855
SLC5A7	60482
NGEF	25791
DGKD	8527
EFHD1	80303
DNAJC10	54431
TUBB4A	10382
FCER2	2208
MCOLN1	57192
GPR108	56927
DGUOK	1716
LOXL3	84695
HAT1	8520
ATF2	1386
CBLB	868
LAMC2	3918
OSGEPL1	64172
MCM6	4175
CCNT2	905
ZRANB3	84083
DARS	1615
LCT	3938
AGPS	8540
KYNU	8942
ARID4B	51742
NID1	4811
CYTIP	9595
CPOX	1371
MUL1	79594
NMU	10874
PPAT	5471
SRD5A3	79644
NOA1	84273
POPDC2	64091
POLQ	10721
UPK1B	7348
ARHGAP31	57514
CD80	941
CHST10	9486
PDCL3	79031
TXNDC9	10190
IL1RL2	8808
IL18RAP	8807
LXN	56925
ALS2	57679
NOP58	51602
SLAIN2	57606
TXK	7294
GABRA4	2557
YWHAE	7531
FAM13A	10144
HERC6	55008
HERC5	51191
PCDH10	57575
NDST4	64579
CRYGD	1421
ADAM23	8745
PIKFYVE	200576
BCHE	590
SI	6476
C2orf83	56918
COPS4	51138
PRKG2	5593
RASGEF1B	153020
CUL3	8452
GUCY1B3	2983
GLRB	2743
RAPGEF2	9693
FNIP2	57600
C2orf42	54980
ADD2	119
MXD1	4084
SLC30A9	10463
SEC22C	9117
CDH10	1008
CSTA	1475
IL21	59067
FGF2	2247
BBS7	55212
KIAA1109	84162
RBBP5	5929
IFT57	55081
UBE2S	27338
GZMM	3004
SHC2	25759
PHRF1	57661
IL11	3589
AGA	175
NEIL3	55247
RAB17	64284
MLPH	79083
HDAC4	9759
ASB1	51665
CP	1356
WNT5A	7474
THRA	7067
CNTNAP1	8506
PSMD3	5709
RAPGEFL1	51195
CASC3	22794
ATP6V0A1	535
KRT24	192666
STAT3	6774
FBXL20	84961
KCNH4	23415
NNT	23530
FGF10	2255
MTRR	4552
FASTKD3	79072
NSUN2	54888
MECOM	2122
UFSP2	55325
KLKB1	3818
FNDC4	64838
CAD	790
DNMT3A	1788
RAB10	10890
DNAJC27	51277
KIF3C	3797
FOSL2	2355
GCKR	2646
GPN1	11321
TP63	8626
CLDN16	10686
HRASLS	57110
ITGA9	3680
ADD1	118
TMEM175	84286
GPBP1	65056
SLC2A9	56606
PRDM5	11107
MIER2	54531
LYL1	4066
COL5A3	50509
ICAM1	3383
OLFM2	93145
KLF1	10661
SIDT1	54847
PI4K2B	55300
TBC1D19	55296
PPARGC1A	10891
F13A1	2162
NUP54	53371
SEPT11	55752
SCARB2	950
ANXA3	306
ARSB	411
PDE8B	8622
RAD18	56852
SLC12A7	10723
SDHA	6389
PDCD6	10016
CEP72	55722
SLC9A3	6550
XRN1	54464
GRK7	131890
GRPEL1	80273
EVC	2121
MGAT4A	11320
ZAP70	7535
PPP2R3A	5523
CEP70	80321
ACAD11	84129
CDV3	55573
MRPL3	11222
GALNT7	51809
SOX30	11063
BST1	683
FAM184B	27146
DGKG	1608
KNG1	3827
MAP3K13	9175
FETUB	26998
DEPDC1B	55789
ERCC8	1161
SSR3	6747
MGLL	11343
MCM2	4171
RAB7A	7879
KIAA1257	57501
ZFR	51663
GOLPH3	64083
CDH6	1004
SUB1	10923
NPR3	4883
VCAN	1462
RASGRF2	5924
MSH3	4437
CPEB4	80315
STC2	8614
FBXW11	23291
THOC3	84321
DNAH5	1767
WDR70	55100
SLC1A3	6507
TNC	3371
AMBP	259
ARRDC3	57561
CENPE	1062
ENPEP	2028
CASP6	839
LEF1	51176
EGF	1950
PAPSS1	9061
NME5	8382
IQCG	84223
LSG1	55341
PCNP	57092
RBM27	54439
GPAM	57678
SPDL1	54908
TRPV5	56302
ABCB6	10058
PECR	55825
VDAC1	7416
CDKL3	51265
UBE2B	7320
PITX1	5307
FSTL4	23105
AFF4	27125
MED20	9477
XPO5	57510
SRF	6722
SEMA3C	10512
SEMA3A	10371
NRP1	8829
CREM	1390
COL6A5	256076
APBA1	320
PIP5K1B	8395
TNPO3	23534
HIBADH	11112
UGT2B10	7365
STAP1	26228
POLB	5423
CALB1	793
NBN	4683
ST7	7982
TFEC	22797
WNT2	7472
NRXN2	9379
PRDX5	25824
POLA2	23649
B3GAT3	26229
ADH4	127
USP4	7375
PTPN23	25930
PRKAR2A	5576
EXOSC7	23016
SCAP	22937
OPRK1	4986
CLCN2	1181
MCCC1	56922
LAMP3	27074
ALDH8A1	64577
PON3	5446
NPTX2	4885
CPT1A	1374
GAL	51083
FBXO3	26273
TCIRG1	10312
CHKA	1119
ADAM18	8749
ADAM2	2515
ANK1	286
SLC26A4	5172
PRKAR2B	5577
DUS4L	11062
ABCB4	5244
ADAM22	53616
DBF4	10926
SRI	6717
RBM48	84060
CDK6	1021
ANKIB1	54467
ANLN	54443
EIF4H	7458
ADAM28	10863
SMARCA2	6595
R3HCC1	203069
SH2D4A	63898
FSCN3	29999
ACAT1	38
ELMOD1	55531
EXPH5	23086
PMS2	5395
GET4	51608
HNRNPH3	3189
CCAR1	55749
REXO2	25996
SQLE	6713
SNX19	399979
BRINP1	1620
MYO3A	53904
MAPKAP1	79109
GTF2H1	2965
SERGEF	26297
HPS5	11234
KCNC1	3746
PIK3C2A	5286
FAM160A2	84067
RNF141	50862
HPX	3263
IDE	3416
BTAF1	9044
GLT8D1	55830
RBM6	10180
TMEM115	11070
HYAL1	3373
DOCK3	1795
ITIH4	3700
SLIT1	6585
SFRP5	6425
GMEB2	26205
GID8	54994
DIDO1	11083
SLC2A4RG	56731
PRPF6	24148
TIMP3	7078
SLC5A4	6527
FBXO7	25793
SLC5A1	6523
EIF2B2	8892
TTLL1	25809
MTFP1	51537
PATZ1	23598
TEF	7008
CACNA1C	775
B4GALNT3	283358
PDE6H	5149
ERP27	121506
GABARAPL1	23710
ALG10	84920
ARNTL2	56938
PLCZ1	89869
ETNK1	55500
ZCRB1	85437
TMEM117	84216
C1RL	51279
NDUFA9	4704
CLSTN3	9746
TAPBPL	55080
CD27	939
RBP5	83758
AMIGO2	347902
ANP32D	23519
LLPH	84298
MARCH9	92979
INHBE	83729
GLIPR1	11010
PHLDA1	22822
TMEM19	55266
LGR5	8549
CPSF6	11052
SLC6A15	55117
TMTC3	160418
LUM	4060
KERA	11081
TMPO	7112
SNRPF	6636
AMDHD1	144193
ASCL1	429
SLC15A4	121260
CDK2	1017
SLC39A5	283375
TARBP2	6895
DHH	50846
BIN2	51411
NPFF	8620
SMARCC2	6601
ITGB7	3695
CSAD	51380
ERBB3	2065
LMBR1L	55716
C12orf10	60314
ESYT1	23344
ANKRD52	283373
KRT71	112802
RB1	5925
VPS33A	65082
VPS37B	79720
RHOF	54509
PXN	5829
SRRM4	84530
METTL21C	196541
MBNL2	10150
RNF113B	140432
ZIC5	85416
RAB20	55647
ANKRD10	55608
SSTR1	6751
REM2	161253
CBLN3	643866
TINF2	26277
NOP9	161424
FITM1	161247
FANCM	57697
L2HGDH	79944
PELI2	57161
RTN1	6252
C14orf37	145407
RAB15	376267
GPR65	8477
JDP2	122953
AK7	122481
FAM181A	90050
ITPK1	3705
TRIP11	9321
EMC4	51234
DUOXA1	90527
ZNF280D	54816
MFAP1	4236
SORD	6652
LYSMD2	256586
SLC27A2	11001
FGF7	2252
HDC	3067
MYZAP	100820829
BNIP2	663
SRP14	6727
DISP2	85455
TTBK2	146057
COMMD4	54939
UBE2Q2	92912
BCL2A1	597
TSPAN3	10099
WDR61	80349
IGF1R	3480
ARRDC4	91947
CYP11A1	1583
BBS4	585
PML	5371
ADAMTS17	170691
HEXA	3073
SCAMP2	10066
RHCG	51458
POLG	5428
RLBP1	6017
ABHD2	11057
WDR93	56964
